id,source,language,url,headline,snippet,published_at,topic,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,sentiment_model,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,headline_sentiment_model,emotion_label,emotion_intensity,entities_json,topic_label,topic_master,topic_confidence,scraped_at,emotion_label_clean,snippet_length,has_quality_snippet,has_full_analysis,is_duplicate,hour_of_day,day_of_week,time_period,headline_length,headline_word_count,entities_count,has_punctuation,question_in_headline,headline_starts_uppercase,entity_density,is_negative_security,source_label,source_lean,date,week,hour,time_of_day,sentiment_intensity,headline_intensity,sentiment_divergence
658,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14772073,"מספר 1 חוסל, חמאס עדיין שורד","התקיפה על ראש הזרוע הצבאית של חמאס עז א-דין חדאד הייתה סגירת חשבון נדרשת עם אחד ממתכנני טבח 7 באוקטובר ומי שהקיף את עצמו בחטופים. עם זאת, בפני עצמו אין לחיסול משמעות מדינית וארגון הטרור מגייס עוד ועוד פעילים ואפילו משקם חלקים מהמטרו. במקביל, מועצת השלום כבר מיואשת מהסירוב של חמאס להתפרק מנשקו. אלא שישראל היא זו שמאפשרת כרגע את הישרדותו בהתעקשות שלא לדבר על חלופה",2026-05-17 00:11:08,Politics + Security,Neutral,0.7924,0.2029,0.7924,0.0048,dicta-il/dictabert-sentiment,Neutral,0.9995,0.0001,0.9995,0.0005,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""Hamas"", ""type"": ""organization""}, {""name"": ""Izz ad-Din al-Qassam Brigades"", ""type"": ""organization""}, {""name"": ""Israel"", ""type"": ""location""}]",Hamas leadership elimination and survival,Gaza & Hamas,0.92,2026-05-17 10:23:18.350334,Anger,364,True,True,False,0,Sunday,Night,28,6,3,False,False,False,0.5,False,Ynet,Center-Left,2026-05-17,20,0,Night,-0.1981,0.0004,-0.1985
659,ynet,Hebrew,https://www.ynet.co.il/news/article/syomqulkzl,"קו הרחפן במקום קו הנ""ט: אין מענה לאיום - ובצה""ל בוחנים את העמקת התמרון בלבנון","לאחר שלא הושגו הסכמות, ל-ynet נודע כי אישור התקציב שאמור היה לסייע בשיקום נדחה בשבוע - לישיבה שתיערך בצפון. התושבים, שממשיכים לחיות לצד איום רחפני הנפץ והכטב""מים של חיזבאללה למרות ""הפסקת האש"", זועקים לפתרונות כלכליים וביטחוניים - ובצבא שוקלים גם תמרון מעבר לקו הצהוב",2026-05-17 00:03:13,Security,Neutral,0.9976,0.0021,0.9976,0.0003,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,fear,0.85,"[{""name"": ""Hezbollah"", ""type"": ""organization""}, {""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Lebanon"", ""type"": ""location""}, {""name"": ""Southern Lebanon"", ""type"": ""location""}]",Drone threats and military operations,Lebanon & Hezbollah,0.92,2026-05-17 10:23:18.357704,Fear,266,True,True,False,0,Sunday,Night,77,15,4,False,False,False,0.2666666666666666,False,Ynet,Center-Left,2026-05-17,20,0,Night,-0.0018,-1.0,0.9982
660,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14772285,שחר של יום ישן,"הסיכולים הם הישג חשוב, אך הם אינם מניבים הכרעה ואינם יכולים להיחשב אסטרטגיה - ובכמה מקרים אף הביאו לעליית מנהיגים מוכשרים לא פחות ואף יותר מאלה שחוסלו",2026-05-17 00:02:14,Politics,Neutral,0.8711,0.1289,0.8711,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,disappointment,0.7,"[{""name"": ""Israel"", ""type"": ""location""}, {""name"": ""IDF"", ""type"": ""organization""}]",Military strategy assessment,Security Operations,0.75,2026-05-17 10:23:18.365338,Disappointment,150,True,True,False,0,Sunday,Night,14,4,2,False,False,False,0.5,False,Ynet,Center-Left,2026-05-17,20,0,Night,-0.1289,0.0,-0.1289
661,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14772424,אין רווח במלחמה ממושכת,"אסור שהחזית בלבנון תהפוך לעוד זירה שמדשדשת בלי הכרעה ברורה, ואסור שחיילי צה""ל ירגישו שמישהו מהסס להכריע בצפון רק משום שהעיניים נשואות לטהרן",2026-05-17 00:02:00,Security,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,fear,0.75,"[{""name"": ""Lebanon"", ""type"": ""location""}, {""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Iran"", ""type"": ""location""}]",Lebanon military operations,Lebanon & Hezbollah,0.85,2026-05-17 10:23:18.373470,Fear,139,True,True,False,0,Sunday,Night,22,4,3,False,False,False,0.75,True,Ynet,Center-Left,2026-05-17,20,0,Night,-1.0,-1.0,0.0
662,ynet,Hebrew,https://www.ynet.co.il/news/article/rkf5srlkfx,"בלי הודעה מראש, פיצוץ וכדור אש באזור בית שמש: ""ניסוי מתוכנן מראש""| תיעוד","חברה ביטחונית-ממשלתית, שמייצרת מנועים רקטיים עבור צה""ל ומערכת הביטחון, עדכנה כי מדובר בניסוי מבוקר וכי הפיצוץ באזור ""בוצע לפי תכנון"". לפני ההודעה תושבים מבוהלים דיווחו על פיצוץ אדיר וכדור אש ענק שנראה באזור",2026-05-17 00:00:33,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""Beit Shemesh"", ""type"": ""location""}, {""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Israel Security Establishment"", ""type"": ""organization""}]",Rocket engine test explosion,Security Operations,0.85,2026-05-17 10:23:18.380519,Fear,206,True,True,False,0,Sunday,Night,72,13,3,False,False,False,0.2307692307692307,False,Ynet,Center-Left,2026-05-17,20,0,Night,0.0,0.0,0.0
663,ynet,Hebrew,https://www.ynet.co.il/news/article/skqn6e8jfl,"ישראל זורמת, האש נמשכת: אסטרטגיית ""מניעת הפיצוץ"" של ארה""ב בזירת לבנון - והחידוש במו""מ","עוד אזעקות בגליל ומתקפות כטב""מים - וסדרת תקיפות של צה""ל נגד 100 יעדי חיזבאללה. ארה""ב האריכה את ""הפסקת האש"" כדי לקדם את המו""מ, ולראשונה ייפתח ""מסלול ביטחוני"" לשיחות: ""מנסים ליצור תיאום צבאי בין ישראל למדינת לבנון - כמו מול הרשות הפלסטינית"". גורמים אמריקניים: ""לא מנסים לכפות שלום, המטרה - ניהול ההסלמה"". בי-ם מדברים על הזדמנות, ובכל מקרה תלויים בטראמפ",2026-05-16 22:35:20,Politics + Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.75,"[{""name"": ""Israel"", ""type"": ""location""}, {""name"": ""United States"", ""type"": ""organization""}, {""name"": ""Lebanon"", ""type"": ""location""}, {""name"": ""Hezbollah"", ""type"": ""organization""}, {""name"": ""IDF"", ""type"": ""organization""}]",Lebanon ceasefire negotiations,Lebanon & Hezbollah,0.92,2026-05-17 10:23:18.388579,Fear,350,True,True,False,22,Saturday,Night,85,14,5,False,False,False,0.3571428571428571,False,Ynet,Center-Left,2026-05-16,20,22,Night,0.0,0.0,0.0
664,ynet,Hebrew,https://www.ynet.co.il/news/article/bya0iq8jgl,הותר לפרסום: סרן מעוז ישראל רקנטי נהרג מפגיעת רחפן נפץ בדרום לבנון,"סרן רקנטי מאיתמר היה מפקד בגדוד 12 בחטיבת גולני, ונהרג מפגיעת רחפן ששוגר לעבר כוחות צה""ל הפועלים בלבנון. הוא היה מאורס ותכנן להתחתן בעוד כחודש. הוא הותיר אחריו הורים ושישה אחים. ""הלב נשבר על חיים צעירים שנגדעו רגע לפני הקמת בית בישראל"", ספד לו ראש מועצת שומרון",2026-05-16 21:17:31,Politics + Security,Neutral,0.9971,0.0002,0.9971,0.0027,dicta-il/dictabert-sentiment,Neutral,0.9993,0.0007,0.9993,0.0,dicta-il/dictabert-sentiment,sadness,0.95,"[{""name"": ""Captain Israel Raknati"", ""type"": ""person""}, {""name"": ""Golani Brigade"", ""type"": ""organization""}, {""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Southern Lebanon"", ""type"": ""location""}, {""name"": ""Itamar"", ""type"": ""location""}]",IDF soldier killed in Lebanon,Security Operations,0.92,2026-05-17 10:23:18.396039,Sadness,260,True,True,False,21,Saturday,Evening,66,12,5,False,False,False,0.4166666666666667,False,Ynet,Center-Left,2026-05-16,20,21,Night,0.0025,-0.0007,0.0032
665,ynet,Hebrew,https://www.ynet.co.il/news/article/hk4pa11ujze,בלי מנצח: חמאס הולך לסיבוב שני בבחירות לראשות הלשכה המדינית,"ארגון הטרור הודיע כי ""התקיים סבב בחירות לבחירת מנהיג התנועה, והתוצאה לא הוכרעה בסיבוב הראשון"". המועמדים המובילים הם חליל אל-חיה וחאלד משעל",2026-05-16 20:28:15,Politics + Security,Neutral,0.9167,0.0832,0.9167,0.0001,dicta-il/dictabert-sentiment,Negative,0.9997,0.9997,0.0003,0.0,dicta-il/dictabert-sentiment,neutral,0.4,"[{""name"": ""Hamas"", ""type"": ""organization""}, {""name"": ""Khalil al-Hayya"", ""type"": ""person""}, {""name"": ""Khaled Meshaal"", ""type"": ""person""}]",Hamas leadership election runoff,Other,0.75,2026-05-17 10:23:18.405157,Neutral,138,True,True,False,20,Saturday,Evening,59,10,3,False,False,False,0.3,False,Ynet,Center-Left,2026-05-16,20,20,Evening,-0.0831,-0.9997,0.9166000000000001
666,ynet,Hebrew,https://www.ynet.co.il/news/article/bk5yrx81gx,מה זה אומר להצביע למי שתומך בנתניהו,"הצבעה למפלגה שתחזיר את נתניהו לכהונה נוספת בראשות הממשלה היא הצבעה בעד השתמטות, בעד העברת מיליארדים לחמאס, בעד הפיכת ישראל למדינת חסות של ארצות-הברית כשראש ממשלתה משמש כפודל של טראמפ. ציוני אמיתי לא יעשה זאת",2026-05-16 20:27:16,Politics + Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.85,"[{""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Hamas"", ""type"": ""organization""}, {""name"": ""United States"", ""type"": ""location""}, {""name"": ""Israel"", ""type"": ""location""}]",Netanyahu support and criticism,Domestic Politics,0.88,2026-05-17 10:23:18.412208,Anger,207,True,True,False,20,Saturday,Evening,35,7,4,False,False,False,0.5714285714285714,False,Ynet,Center-Left,2026-05-16,20,20,Evening,0.0,0.0,0.0
667,ynet,Hebrew,https://www.ynet.co.il/news/article/r1n2kzljge,"""הורס כל סיכוי לניצחון מוחלט"": הרטוריקה הסוערת של טראמפ - מול האופטימיות בפקיסטן","בעוד איראן לא מפגינה שום גמישות - סבלנות נשיא ארה""ב פוקעת, ובסביבתו יש לחץ גובר למצוא דרך מילוט מהעימות שבו פתח לפני כמעט 3 חודשים. כעת, נותר לו להחליט אם סבב נוסף הוא האפשרות הטובה ביותר עבורו. בינתיים בטהרן לא מתרשמים, אבל טראמפ ממשיך לאיים: ""אם לא יהיה הסכם יהיה להם קשה מאוד""",2026-05-16 20:17:24,Politics + Security,Neutral,0.9463,0.0532,0.9463,0.0005,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""Donald Trump"", ""type"": ""person""}, {""name"": ""Iran"", ""type"": ""location""}, {""name"": ""Pakistan"", ""type"": ""location""}]",US-Iran nuclear tensions escalation,International Diplomacy,0.85,2026-05-17 10:23:18.419592,Anger,279,True,True,False,20,Saturday,Evening,80,13,3,False,False,False,0.2307692307692307,False,Ynet,Center-Left,2026-05-16,20,20,Evening,-0.0527,-1.0,0.9473
668,ynet,Hebrew,https://www.ynet.co.il/news/article/hyohhb81ml,"חוסל מס' 1 בחמאס עזה, דיווח על ""הכנות אינטנסיביות"" לחידוש התקיפות באיראן | כותרות השבת","צה""ל חיסל את עז א-דין אל-חדאד, שנחשב למס' 1 בארגון הטרור בעזה ומאדריכלי טבח 7/10; טראמפ שוב איים על איראן, ניו יורק טיימס דיווח: ""הכנות אינטנסיביות בישראל וארה""ב לחידוש התקיפות, אולי כבר בשבוע הבא""; ארה""ב הודיעה על הארכת ""הפסקת האש"" בלבנון ב-45 יום, במקביל לעוד מתקפות של חיזבאללה",2026-05-16 20:10:00,Politics + Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.85,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Hamas"", ""type"": ""organization""}, {""name"": ""Gaza"", ""type"": ""location""}, {""name"": ""Iran"", ""type"": ""location""}, {""name"": ""Hezbollah"", ""type"": ""organization""}]","Hamas leader killed, Iran strikes planned",Security Operations,0.92,2026-05-17 10:23:18.426717,Anger,280,True,True,False,20,Saturday,Evening,86,15,5,False,False,False,0.3333333333333333,False,Ynet,Center-Left,2026-05-16,20,20,Evening,0.0,0.0,0.0
669,ynet,Hebrew,https://www.ynet.co.il/news/article/hj11006b81gg,"""מלחמת השבת"" ברחובות: עסקים קיבלו דוחות - והתושבים יצאו למאבק על העיר","תור ארוך וחריג השתרך מחוץ לגלידת אוטלו ברחובות. הסיבה: מאות נענו לקריאתו של בעל הגלידרייה לירן נתן, והגיעו למחות נגד דוח שרשמה העירייה לעסק שפעל בשבת. בפוסט שפרסם כתב נתן: ""משהו השתנה. רק בעזרת צעקה חילונית ישמעו אותנו"". עיריית רחובות: ""ניסיון להפוך אירוע נקודתי לשיח מפלג ומסית""",2026-05-16 19:44:59,Politics,Negative,0.9989,0.9989,0.0001,0.001,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,anger,0.8,"[{""name"": ""Yiran Nathan"", ""type"": ""person""}, {""name"": ""Rahovot"", ""type"": ""location""}, {""name"": ""Rahovot Municipality"", ""type"": ""organization""}]",Sabbath operation violations protest,Domestic Politics,0.75,2026-05-17 10:23:18.434539,Anger,279,True,True,False,19,Saturday,Evening,69,12,3,False,False,False,0.25,False,Ynet,Center-Left,2026-05-16,20,19,Evening,-0.9979,-1.0,0.0020999999999999908
687,walla,Hebrew,https://news.walla.co.il/break/3838723,"כלי טיס מאויש מרחוק של צה""ל ביצע נחיתת חירום בשומרון","כלי טיס מאויש מרחוק של צה""ל ביצע מוקדם יותר היום (ראשון) נחיתת חירום במרחב השומרון בעקבות תקלה טכנית. מדובר צה""ל נמסר כי כוחות צה""ל איתרו את הכלי ופועלים בנקודה, אין נפגעים ואין חשש לדלף מידע.",2026-05-17 13:03:00,Politics + Security,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.6,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Samaria"", ""type"": ""location""}]",Unmanned aircraft emergency landing,Security Operations,0.85,2026-05-17 10:23:18.571787,Fear,192,True,True,False,13,Sunday,Afternoon,52,10,2,False,False,False,0.2,False,Walla,Left,2026-05-17,20,13,Afternoon,0.0001,0.0,0.0001
688,walla,Hebrew,https://news.walla.co.il/break/3838708,"הנעדרת סמדר ישראלי, אותרה בריאה ושלמה","בהמשך להודעה ביום שישי האחרון על הנעדרת סמדר ישראלי (65), תושבת אריאל, מדוברות המשטרה נמסר כי היא אותרה בריאה ושלמה",2026-05-17 12:12:00,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,joy,0.8,"[{""name"": ""Samdar Israeli"", ""type"": ""person""}, {""name"": ""Ariel"", ""type"": ""location""}, {""name"": ""Israeli Police"", ""type"": ""organization""}]",Missing person found safe,Social & Civil,0.85,2026-05-17 10:23:18.579073,Joy,115,True,True,False,12,Sunday,Afternoon,37,6,3,False,False,False,0.5,False,Walla,Left,2026-05-17,20,12,Afternoon,0.0,0.0,0.0
689,walla,Hebrew,https://news.walla.co.il/break/3838690,"לוחמי יחידת רומ""ח עצרו חשוד סמוך לבאקה אל גרביה וברכבו סמים בכמות מסחרית","לוחמי יחידת רומ""ח עצרו היום (ראשון) חשוד בתחנת דלק בסמוך לבאקה אל גרביה וברכבו סמים בכמות מסחרית. בחיפוש שבוצע ברכבו נתפסו חומרים החשודים כסמים מסוכנים מסוגים שונים בכמות מסחרית ארוזים ומוכנים לחלוקה. החשוד, תושב באקה אל גרביה, עוכב לחקירה בתחנת המשטרה

ממשטרת ישראל נמסר כי המשטרה תמשיך בפעילות יזומה, התקפית ובלתי מתפשרת נגד סוחרי הסמים ומחוללי הפשיעה, במטרה לשמור על ביטחון הציבור ולהגביר את תחושת הביטחון והמשילות ברחובות.",2026-05-17 11:35:00,Politics,Neutral,0.9998,0.0,0.9998,0.0002,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,neutral,0.4,"[{""name"": ""Baqa al-Gharbiya"", ""type"": ""location""}, {""name"": ""Israeli Police"", ""type"": ""organization""}, {""name"": ""ROMAT Unit"", ""type"": ""organization""}]",drug trafficking arrest,Security Operations,0.85,2026-05-17 10:23:18.586150,Neutral,426,True,True,False,11,Sunday,Morning,72,13,3,False,False,False,0.2307692307692307,False,Walla,Left,2026-05-17,20,11,Morning,0.0002,0.0,0.0002
690,walla,Hebrew,https://news.walla.co.il/break/3838685,11 בני אדם נפצעו קל בתאונה בירושלים,"11 בני אדם נפצעו הבוקר (ראשון) בתאונה בין מספר כלי רכב ברחוב יגאל ידין בירושלים. צוותי מד""א העניקו טיפול רפואי ופינו את הפצועים לבתי החולים שערי צדק והדסה הר הצופים.",2026-05-17 10:55:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,0.9891,0.0106,0.9891,0.0003,dicta-il/dictabert-sentiment,fear,0.6,"[{""name"": ""Jerusalem"", ""type"": ""location""}, {""name"": ""Magen David Adom"", ""type"": ""organization""}, {""name"": ""Shaare Zedek Hospital"", ""type"": ""organization""}, {""name"": ""Hadassah Mount Scopus Hospital"", ""type"": ""organization""}]",traffic accident injuries,Social & Civil,0.85,2026-05-17 10:23:18.593530,Fear,165,True,True,False,10,Sunday,Morning,35,7,4,False,False,False,0.5714285714285714,False,Walla,Left,2026-05-17,20,10,Morning,0.0,-0.0103,0.0103
691,walla,Hebrew,https://news.walla.co.il/break/3838650,התרעות על חדירת כלי טיס עוין בישובים מנרה ומרגליות,"דובר צה""ל: הבוקר (ראשון) הופעלו התרעות על חדירת כלי טיס עוין במרחב מנרה ומרגליות, הפרטים בבדיקה.",2026-05-17 10:04:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Manara"", ""type"": ""location""}, {""name"": ""Marj Uyun"", ""type"": ""location""}]",hostile aircraft infiltration alert,Security Operations,0.9,2026-05-17 10:23:18.600905,Fear,96,True,True,False,10,Sunday,Morning,50,9,3,False,False,False,0.3333333333333333,False,Walla,Left,2026-05-17,20,10,Morning,0.0,0.0,0.0
692,walla,Hebrew,https://news.walla.co.il/break/3838642,"צו עיכוב יציאה מהארץ הוטל על החשוד באונס שי לי עטרי, ששוחרר ממעצר בית","במקביל להסרת צו איסור הפרסום, החשוד וילנר באונס שי-לי עטרי ונעמה שחר צפוי להשתחרר הבוקר ממעצר הבית שבו שהה בתקופה האחרונה. במשטרה ביקשו להטיל עליו צו עיכוב יציאה מהארץ למשך 30 יום, במסגרת המשך ניהול ההליך והחקירה בעניינו.",2026-05-17 09:41:00,Security,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Neutral,0.9854,0.0144,0.9854,0.0003,dicta-il/dictabert-sentiment,anger,0.7,"[{""name"": ""Shai Lee Atari"", ""type"": ""person""}, {""name"": ""Willner"", ""type"": ""person""}, {""name"": ""Naama Shahar"", ""type"": ""person""}, {""name"": ""Israeli Police"", ""type"": ""organization""}]",Sexual assault case legal proceedings,Judicial & Legal,0.85,2026-05-17 10:23:18.608291,Anger,221,True,True,False,9,Sunday,Morning,69,14,4,False,False,False,0.2857142857142857,False,Walla,Left,2026-05-17,20,9,Morning,0.0001,-0.0141,0.014199999999999999
693,walla,Hebrew,https://news.walla.co.il/break/3838607,אדם במצב אנוש בעקבות תאונת דרכים בתל אביב,"גבר כבן 40 נפצע הבוקר (ראשון) בתאונת דרכים ברחוב עמינדב בתל אביב בזמן שרכב על אופניו. חובשים ופראמדיקים של מד""א העניקו לו טיפול רפואי ופינו אותו לבי""ח איכילוב במצב אנוש עם חבלה רב מערכתית, תוך כדי ביצוע פעולות החייאה.",2026-05-17 07:18:00,Politics,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.8,"[{""name"": ""Tel Aviv"", ""type"": ""location""}, {""name"": ""Ichilov Hospital"", ""type"": ""organization""}, {""name"": ""Magen David Adom"", ""type"": ""organization""}]",traffic accident injury,Social & Civil,0.85,2026-05-17 10:23:18.614687,Fear,217,True,True,False,7,Sunday,Morning,41,8,3,False,False,False,0.375,False,Walla,Left,2026-05-17,20,7,Morning,0.0001,0.0,0.0001
694,walla,Hebrew,https://news.walla.co.il/break/3838604,התרעות הופעלו במשגב עם עקב חדירת כלי טיס עוין,"צה""ל עדכן לפני זמן קצר הבוקר (ראשון) כי התרעות על חדירת כלי טיס עוין הופעלו במשגב עם, וכי הפרטים בבדיקה.",2026-05-17 06:52:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,0.9997,0.0003,0.9997,0.0,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Misgav"", ""type"": ""location""}]",enemy aircraft infiltration alert,Security Operations,0.95,2026-05-17 10:23:18.623513,Fear,104,True,True,False,6,Sunday,Morning,45,9,2,False,False,False,0.2222222222222222,False,Walla,Left,2026-05-17,20,6,Morning,0.0,-0.0003,0.0003
695,walla,Hebrew,https://news.walla.co.il/break/3838602,"יומיים של שרב בפתח: עד 42 מעלות, אובך ורוחות חזקות","מזג האוויר השבוע ייפתח היום (ראשון) בגל חום כבד עם טמפרטורות קיצוניות ברוב אזורי הארץ, תנאי יובש ושרב ואפשרות לאובך בדרום. רק מיום שלישי צפויה הקלה הדרגתית וחזרה לטמפרטורות רגילות לעונה.",2026-05-17 06:37:00,Politics,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Neutral,0.9925,0.0072,0.9925,0.0003,dicta-il/dictabert-sentiment,fear,0.6,"[{""name"": ""Israel"", ""type"": ""location""}]",Extreme heat wave warning,Other,0.85,2026-05-17 10:23:18.630705,Fear,186,True,True,False,6,Sunday,Morning,50,10,1,False,False,False,0.1,False,Walla,Left,2026-05-17,20,6,Morning,0.0001,-0.0069,0.007
696,walla,Hebrew,https://news.walla.co.il/break/3838598,"נשיא המדינה בירך את נועם בתן: ""ריגשת אותנו, הבאת כבוד לעם ישראל""","נשיא המדינה יצחק הרצוג שוחח הלילה (ראשון) עם נועם בתן לאחר זכייתו במקום השני באירוויזיון, ובירך אותו: ""ריגשת אותנו, אתה פשוט נהדר. ההופעה הייתה מושלמת והבאת כבוד לעם ישראל. השקט והקור רוח שלך על הבמה היו יוצאי דופן, כל הכבוד. זה גם היה מאוד חשוב לשמה הטוב של ישראל בעולם כולו"". בתן השיב לנשיא וסיפר כי ""זה נתן לעם ישראל המון תקווה וגם לי באופן אישי - הזדמנות גדולה ומשמעותית"".",2026-05-17 04:25:00,Politics,Positive,0.9999,0.0,0.0001,0.9999,dicta-il/dictabert-sentiment,Positive,1.0,0.0,0.0,1.0,dicta-il/dictabert-sentiment,pride,0.85,"[{""name"": ""Isaac Herzog"", ""type"": ""person""}, {""name"": ""Noam Batan"", ""type"": ""person""}, {""name"": ""Eurovision"", ""type"": ""event""}, {""name"": ""Israel"", ""type"": ""location""}]",Eurovision success celebration,Social & Civil,0.88,2026-05-17 10:23:18.638588,Pride,376,True,True,False,4,Sunday,Night,64,12,4,False,False,False,0.3333333333333333,False,Walla,Left,2026-05-17,20,4,Night,0.9999,1.0,-9.999999999998899e-05
697,walla,Hebrew,https://news.walla.co.il/break/3838603,"נועם בתן אחרי האירוויזיון: ""מבחינתי ניצחנו. אנחנו כאן כדי לתת אהבה""","""מבחינתי זכינו"", כך אמר הלילה (ראשון) נועם בתן, נציג ישראל לאירוויזיון, אחרי שהגיע למקום השני בתחרות בווינה. בשיחה עם עיתונאים זמן קצר לאחר סיום התחרות, בתן הודה לקהל בבית ובעולם על התמיכה. ""מקום שני זה מדהים, בעיקר לאור הנסיבות שלנו, לאור הבוזים ולאור כל מה שחווינו פה. זה היה לא מעט, אני מרגיש גאה לעמוד פה ואני אוהב את כולכם, תודה רבה"", הוסיף.",2026-05-17 03:40:00,Politics,Positive,0.9997,0.0,0.0003,0.9997,dicta-il/dictabert-sentiment,Neutral,0.9905,0.0001,0.9905,0.0095,dicta-il/dictabert-sentiment,pride,0.8,"[{""name"": ""Noam Bardin"", ""type"": ""person""}, {""name"": ""Israel"", ""type"": ""location""}, {""name"": ""Eurovision Song Contest"", ""type"": ""event""}, {""name"": ""Vienna"", ""type"": ""location""}]",Eurovision Song Contest,Other,0.9,2026-05-17 10:23:18.645311,Pride,346,True,True,False,3,Sunday,Night,67,11,4,False,False,False,0.3636363636363636,False,Walla,Left,2026-05-17,20,3,Night,0.9997,0.0094,0.9903000000000001
698,walla,Hebrew,https://news.walla.co.il/break/3838596,בפעם השנייה ברציפות: ישראל סיימה במקום השני באירוויזיון,"מול מיליוני צופים, נועם בתן שר הלילה (ראשון) את ""Michelle"" לקול תשואות רמות מהקהל בווינה, קרא ""עם ישראל חי"" על הבמה - והגיע להישג פנומנלי, המקום השני בתחרות. הגביע הלך לדארה, נציגת בולגריה, והשיר ""Bangaranga"".",2026-05-17 02:23:00,Politics,Neutral,0.9164,0.0,0.9164,0.0836,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,pride,0.8,"[{""name"": ""Noam Biton"", ""type"": ""person""}, {""name"": ""Israel"", ""type"": ""location""}, {""name"": ""Eurovision"", ""type"": ""event""}, {""name"": ""Vienna"", ""type"": ""location""}, {""name"": ""Bulgaria"", ""type"": ""location""}]",Eurovision second place finish,Social & Civil,0.9,2026-05-17 10:23:18.652884,Pride,209,True,True,False,2,Sunday,Night,55,8,5,False,False,False,0.625,False,Walla,Left,2026-05-17,20,2,Night,0.0836,0.0,0.0836
