article_id,entity_name,entity_type,source,language,topic,topic_master,topic_label,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,emotion_label_clean,published_at,time_period,day_of_week,is_duplicate,has_quality_snippet,source_label,source_lean,date,sentiment_intensity,headline_intensity,sentiment_divergence
700,Tomer,Organization,walla,Hebrew,security,Security Operations,controlled explosion incident,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-16 23:20:00,Night,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
701,Highway 90,Location,walla,Hebrew,both,Other,road accident injuries,Neutral,0.9993,0.0,0.9993,0.0007,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 22:10:00,Night,Saturday,False,True,Walla,Left,2026-05-16,0.0007,-1.0,1.0007
701,Maccabee Emergency Medical Services,Organization,walla,Hebrew,both,Other,road accident injuries,Neutral,0.9993,0.0,0.9993,0.0007,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 22:10:00,Night,Saturday,False,True,Walla,Left,2026-05-16,0.0007,-1.0,1.0007
701,IDF,Organization,walla,Hebrew,both,Other,road accident injuries,Neutral,0.9993,0.0,0.9993,0.0007,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 22:10:00,Night,Saturday,False,True,Walla,Left,2026-05-16,0.0007,-1.0,1.0007
701,Rambam Health Care Campus,Organization,walla,Hebrew,both,Other,road accident injuries,Neutral,0.9993,0.0,0.9993,0.0007,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 22:10:00,Night,Saturday,False,True,Walla,Left,2026-05-16,0.0007,-1.0,1.0007
702,Iran,Location,walla,Hebrew,both,Economic Affairs,Iran stock market reopening,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 21:40:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
702,Israel,Location,walla,Hebrew,both,Economic Affairs,Iran stock market reopening,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 21:40:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
702,United States,Location,walla,Hebrew,both,Economic Affairs,Iran stock market reopening,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 21:40:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
702,IRNA,Organization,walla,Hebrew,both,Economic Affairs,Iran stock market reopening,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 21:40:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
703,Maoz Israel Raknati,Person,walla,Hebrew,both,Security Operations,IDF soldier killed in Lebanon,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-16 21:16:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
703,IDF,Organization,walla,Hebrew,both,Security Operations,IDF soldier killed in Lebanon,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-16 21:16:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
703,Golani Brigade,Organization,walla,Hebrew,both,Security Operations,IDF soldier killed in Lebanon,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-16 21:16:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
703,Southern Lebanon,Location,walla,Hebrew,both,Security Operations,IDF soldier killed in Lebanon,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-16 21:16:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
703,Itamar,Location,walla,Hebrew,both,Security Operations,IDF soldier killed in Lebanon,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-16 21:16:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
704,Ziv Hospital,Organization,walla,Hebrew,security,Other,vehicle accident injury,Neutral,0.9999,0.0,0.9999,0.0001,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 20:54:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,-1.0,1.0001
704,Snir,Location,walla,Hebrew,security,Other,vehicle accident injury,Neutral,0.9999,0.0,0.9999,0.0001,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 20:54:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0001,-1.0,1.0001
705,IDF,Organization,walla,Hebrew,security,Security Operations,Air defense operations Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-16 20:32:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
705,Israeli Air Force,Organization,walla,Hebrew,security,Security Operations,Air defense operations Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-16 20:32:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
705,Lebanon,Location,walla,Hebrew,security,Security Operations,Air defense operations Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-16 20:32:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
705,Southern Lebanon,Location,walla,Hebrew,security,Security Operations,Air defense operations Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-16 20:32:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
705,Northern Israel,Location,walla,Hebrew,security,Security Operations,Air defense operations Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-16 20:32:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
706,Lebanon,Location,walla,Hebrew,security,Lebanon & Hezbollah,rocket fire and UAV threat alerts,Neutral,1.0,0.0,1.0,0.0,Negative,0.9933,0.9933,0.0067,0.0,fear,2026-05-16 19:50:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.9933,0.9933
706,Western Galilee,Location,walla,Hebrew,security,Lebanon & Hezbollah,rocket fire and UAV threat alerts,Neutral,1.0,0.0,1.0,0.0,Negative,0.9933,0.9933,0.0067,0.0,fear,2026-05-16 19:50:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.9933,0.9933
706,Hezbollah,Organization,walla,Hebrew,security,Lebanon & Hezbollah,rocket fire and UAV threat alerts,Neutral,1.0,0.0,1.0,0.0,Negative,0.9933,0.9933,0.0067,0.0,fear,2026-05-16 19:50:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.9933,0.9933
707,Forum of Struggle Organizations,Organization,walla,Hebrew,politics,Judicial & Legal,Anti-democratic legislation protests,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 19:10:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
707,Tel Aviv,Location,walla,Hebrew,politics,Judicial & Legal,Anti-democratic legislation protests,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 19:10:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
707,Jerusalem,Location,walla,Hebrew,politics,Judicial & Legal,Anti-democratic legislation protests,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 19:10:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
707,Haifa,Location,walla,Hebrew,politics,Judicial & Legal,Anti-democratic legislation protests,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 19:10:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
707,Knesset,Organization,walla,Hebrew,politics,Judicial & Legal,Anti-democratic legislation protests,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 19:10:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
708,Hamas,Organization,walla,Hebrew,both,Gaza & Hamas,Hamas leadership election,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7858,0.2138,0.7858,0.0004,neutral,2026-05-16 18:50:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.21339999999999998,0.21339999999999998
708,Khaled Meshaal,Person,walla,Hebrew,both,Gaza & Hamas,Hamas leadership election,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7858,0.2138,0.7858,0.0004,neutral,2026-05-16 18:50:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.21339999999999998,0.21339999999999998
708,Khalil al-Hayya,Person,walla,Hebrew,both,Gaza & Hamas,Hamas leadership election,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7858,0.2138,0.7858,0.0004,neutral,2026-05-16 18:50:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.21339999999999998,0.21339999999999998
709,Ophir Akunis,Person,walla,Hebrew,both,International Diplomacy,pro-Iran protests in New York,Neutral,0.9994,0.0002,0.9994,0.0004,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 18:48:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0002,0.0,0.0002
709,Hezbollah,Organization,walla,Hebrew,both,International Diplomacy,pro-Iran protests in New York,Neutral,0.9994,0.0002,0.9994,0.0004,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 18:48:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0002,0.0,0.0002
709,Iran,Location,walla,Hebrew,both,International Diplomacy,pro-Iran protests in New York,Neutral,0.9994,0.0002,0.9994,0.0004,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 18:48:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0002,0.0,0.0002
709,New York,Location,walla,Hebrew,both,International Diplomacy,pro-Iran protests in New York,Neutral,0.9994,0.0002,0.9994,0.0004,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 18:48:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0002,0.0,0.0002
709,United States,Location,walla,Hebrew,both,International Diplomacy,pro-Iran protests in New York,Neutral,0.9994,0.0002,0.9994,0.0004,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 18:48:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0002,0.0,0.0002
710,Lebanon,Location,walla,Hebrew,security,Lebanon & Hezbollah,rocket fire from Lebanon,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,fear,2026-05-16 18:44:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.9999,0.9999
710,Western Galilee,Location,walla,Hebrew,security,Lebanon & Hezbollah,rocket fire from Lebanon,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,fear,2026-05-16 18:44:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.9999,0.9999
710,Northern Home Front Command,Organization,walla,Hebrew,security,Lebanon & Hezbollah,rocket fire from Lebanon,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,fear,2026-05-16 18:44:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.9999,0.9999
711,Vladimir Putin,Person,walla,Hebrew,both,International Diplomacy,Middle East diplomatic talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 17:28:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
711,Mohammed bin Zayed Al Nahyan,Person,walla,Hebrew,both,International Diplomacy,Middle East diplomatic talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 17:28:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
711,Russia,Location,walla,Hebrew,both,International Diplomacy,Middle East diplomatic talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 17:28:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
711,United Arab Emirates,Location,walla,Hebrew,both,International Diplomacy,Middle East diplomatic talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 17:28:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
711,Iran,Location,walla,Hebrew,both,International Diplomacy,Middle East diplomatic talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 17:28:00,Evening,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
712,IDF,Organization,walla,Hebrew,security,Security Operations,Hezbollah militants eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:40:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
712,Hezbollah,Organization,walla,Hebrew,security,Security Operations,Hezbollah militants eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:40:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
712,Southern Lebanon,Location,walla,Hebrew,security,Security Operations,Hezbollah militants eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:40:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
713,IDF,Organization,walla,Hebrew,both,Security Operations,Hamas operatives eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:16:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
713,Hamas,Organization,walla,Hebrew,both,Security Operations,Hamas operatives eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:16:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
713,Gaza,Location,walla,Hebrew,both,Security Operations,Hamas operatives eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:16:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
713,Israel,Location,walla,Hebrew,both,Security Operations,Hamas operatives eliminated,Neutral,0.9999,0.0,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 16:16:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,0.0,0.0001
714,Iran,Location,walla,Hebrew,politics,International Diplomacy,Iran-Pakistan peace talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 16:08:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
714,Pakistan,Location,walla,Hebrew,politics,International Diplomacy,Iran-Pakistan peace talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 16:08:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
714,Eskandar Moameni,Person,walla,Hebrew,politics,International Diplomacy,Iran-Pakistan peace talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 16:08:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
714,Mohsin Naqavi,Person,walla,Hebrew,politics,International Diplomacy,Iran-Pakistan peace talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 16:08:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
714,Nournews,Organization,walla,Hebrew,politics,International Diplomacy,Iran-Pakistan peace talks,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 16:08:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
715,Metula,Location,walla,Hebrew,security,Security Operations,Drone threat alert,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0001,0.9999,0.0,fear,2026-05-16 15:38:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.0001,0.0001
715,Lebanon,Location,walla,Hebrew,security,Security Operations,Drone threat alert,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0001,0.9999,0.0,fear,2026-05-16 15:38:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.0001,0.0001
715,Home Front Command,Organization,walla,Hebrew,security,Security Operations,Drone threat alert,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0001,0.9999,0.0,fear,2026-05-16 15:38:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.0001,0.0001
716,Abbas Araghchi,Person,walla,Hebrew,both,International Diplomacy,Iran-US diplomatic negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 15:22:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
716,Iran,Location,walla,Hebrew,both,International Diplomacy,Iran-US diplomatic negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 15:22:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
716,Donald Trump,Person,walla,Hebrew,both,International Diplomacy,Iran-US diplomatic negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 15:22:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
716,United States,Location,walla,Hebrew,both,International Diplomacy,Iran-US diplomatic negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-16 15:22:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
717,Iran,Location,walla,Hebrew,both,Other,Industrial fire in Iran,Neutral,1.0,0.0,1.0,0.0,Negative,0.8912,0.8912,0.1085,0.0003,neutral,2026-05-16 15:19:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.8909,0.8909
717,MEHR News Agency,Organization,walla,Hebrew,both,Other,Industrial fire in Iran,Neutral,1.0,0.0,1.0,0.0,Negative,0.8912,0.8912,0.1085,0.0003,neutral,2026-05-16 15:19:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-0.8909,0.8909
718,Evin Sapir,Location,walla,Hebrew,politics,Social & Civil,wildfire near Evin Sapir,Neutral,0.9999,0.0,0.9999,0.0001,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 14:42:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,-1.0,1.0001
718,Israel Fire and Rescue Service,Organization,walla,Hebrew,politics,Social & Civil,wildfire near Evin Sapir,Neutral,0.9999,0.0,0.9999,0.0001,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 14:42:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,-1.0,1.0001
718,Jewish National Fund,Organization,walla,Hebrew,politics,Social & Civil,wildfire near Evin Sapir,Neutral,0.9999,0.0,0.9999,0.0001,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 14:42:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,-1.0,1.0001
718,Israel Police,Organization,walla,Hebrew,politics,Social & Civil,wildfire near Evin Sapir,Neutral,0.9999,0.0,0.9999,0.0001,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 14:42:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0001,-1.0,1.0001
719,Iran,Location,walla,Hebrew,both,International Diplomacy,Pakistani minister visits Iran,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 14:21:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
719,Pakistan,Location,walla,Hebrew,both,International Diplomacy,Pakistani minister visits Iran,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 14:21:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
719,Mohsin Naqvi,Person,walla,Hebrew,both,International Diplomacy,Pakistani minister visits Iran,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 14:21:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
719,Tehran,Location,walla,Hebrew,both,International Diplomacy,Pakistani minister visits Iran,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-16 14:21:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
720,IDF,Organization,walla,Hebrew,security,Security Operations,False alarm aircraft alert,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-16 14:03:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-1.0,1.0
720,Misgav Am,Location,walla,Hebrew,security,Security Operations,False alarm aircraft alert,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-16 14:03:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,-1.0,1.0
721,IDF,Organization,walla,Hebrew,both,Security Operations,Hamas military commander eliminated,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 12:59:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
721,Shin Bet,Organization,walla,Hebrew,both,Security Operations,Hamas military commander eliminated,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 12:59:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
721,Izz ad-Din al-Qassam Brigades,Organization,walla,Hebrew,both,Security Operations,Hamas military commander eliminated,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 12:59:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
721,Hamas,Organization,walla,Hebrew,both,Security Operations,Hamas military commander eliminated,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 12:59:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
721,Gaza,Location,walla,Hebrew,both,Security Operations,Hamas military commander eliminated,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-16 12:59:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
722,Ashdod,Location,walla,Hebrew,politics,Social & Civil,traffic accident injury,Negative,0.9657,0.9657,0.0299,0.0045,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 12:32:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,-0.9612,-1.0,0.038799999999999946
722,Assuta Hospital,Organization,walla,Hebrew,politics,Social & Civil,traffic accident injury,Negative,0.9657,0.9657,0.0299,0.0045,Negative,1.0,1.0,0.0,0.0,fear,2026-05-16 12:32:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,-0.9612,-1.0,0.038799999999999946
723,Hamas,Organization,walla,Hebrew,both,Security Operations,Hamas military leader killed,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 12:18:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
723,Izz ad-Din al-Qassam Brigades,Organization,walla,Hebrew,both,Security Operations,Hamas military leader killed,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 12:18:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
723,IDF,Organization,walla,Hebrew,both,Security Operations,Hamas military leader killed,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 12:18:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
723,Gaza,Location,walla,Hebrew,both,Security Operations,Hamas military leader killed,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 12:18:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
723,Al-Sharq Al-Awsat,Organization,walla,Hebrew,both,Security Operations,Hamas military leader killed,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-16 12:18:00,Afternoon,Saturday,False,True,Walla,Left,2026-05-16,0.0,0.0,0.0
724,Moshe Arbel,Person,walla,Hebrew,politics,Domestic Politics,Knesset member resignation,Neutral,0.999,0.0,0.999,0.001,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-17 12:56:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.001,-1.0,1.001
724,Shas,Party,walla,Hebrew,politics,Domestic Politics,Knesset member resignation,Neutral,0.999,0.0,0.999,0.001,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-17 12:56:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.001,-1.0,1.001
724,Aryeh Deri,Person,walla,Hebrew,politics,Domestic Politics,Knesset member resignation,Neutral,0.999,0.0,0.999,0.001,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-17 12:56:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.001,-1.0,1.001
724,Knesset,Organization,walla,Hebrew,politics,Domestic Politics,Knesset member resignation,Neutral,0.999,0.0,0.999,0.001,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-17 12:56:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.001,-1.0,1.001
724,Arz Mallul,Person,walla,Hebrew,politics,Domestic Politics,Knesset member resignation,Neutral,0.999,0.0,0.999,0.001,Negative,1.0,1.0,0.0,0.0,neutral,2026-05-17 12:56:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.001,-1.0,1.001
725,International Criminal Court,Organization,walla,Hebrew,both,Judicial & Legal,ICC arrest warrants issued,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-17 12:54:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.0,0.0,0.0
725,Benjamin Netanyahu,Person,walla,Hebrew,both,Judicial & Legal,ICC arrest warrants issued,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-17 12:54:00,Afternoon,Sunday,False,True,Walla,Left,2026-05-17,0.0,0.0,0.0
